"平台","路径","中文名称","ROM格式"
"04-SFC Hack","/roms/04-SFC Hack/245.smc","龙珠Z超悟空传突激篇","smc"
"04-SFC Hack","/roms/04-SFC Hack/246.smc","鲁多拉秘宝","smc"
"04-SFC Hack","/roms/04-SFC Hack/247.smc","露卡大冒险","smc"
"04-SFC Hack","/roms/04-SFC Hack/248.smc","乱马 超技乱舞篇","smc"
"04-SFC Hack","/roms/04-SFC Hack/249.smc","乱马 町内激斗篇","smc"
"04-SFC Hack","/roms/04-SFC Hack/250.smc","乱马 朱猫团的财宝","smc"
"04-SFC Hack","/roms/04-SFC Hack/251.smc","洛可的摩登生活","smc"
"04-SFC Hack","/roms/04-SFC Hack/252.smc","洛克人7","smc"
"04-SFC Hack","/roms/04-SFC Hack/253.smc","洛克人X1疯狂版","smc"
"04-SFC Hack","/roms/04-SFC Hack/254.smc","洛克人X2疯狂版","smc"
"04-SFC Hack","/roms/04-SFC Hack/255.smc","洛克人X3疯狂版","smc"
"04-SFC Hack","/roms/04-SFC Hack/256.smc","洛克人与福尔特疯狂版","smc"
"04-SFC Hack","/roms/04-SFC Hack/257.smc","落日骑士","smc"
"04-SFC Hack","/roms/04-SFC Hack/258.smc","旅鼠总动员2","smc"
"04-SFC Hack","/roms/04-SFC Hack/259.smc","绿野仙踪","smc"
"04-SFC Hack","/roms/04-SFC Hack/260.smc","美丽新世界2","smc"
"04-SFC Hack","/roms/04-SFC Hack/261.smc","美女与野兽","smc"
"04-SFC Hack","/roms/04-SFC Hack/262.smc","美少女剑士梅尔","smc"
"04-SFC Hack","/roms/04-SFC Hack/263.smc","美少女梦工场","smc"
"04-SFC Hack","/roms/04-SFC Hack/264.smc","美少女亲卫队","smc"
"04-SFC Hack","/roms/04-SFC Hack/265.smc","美少女战士R","smc"
"04-SFC Hack","/roms/04-SFC Hack/266.smc","美少女战士外传","smc"
"04-SFC Hack","/roms/04-SFC Hack/267.smc","美食战队","smc"
"04-SFC Hack","/roms/04-SFC Hack/268.smc","魅影","smc"
"04-SFC Hack","/roms/04-SFC Hack/269.smc","梦幻模拟战Der","smc"
"04-SFC Hack","/roms/04-SFC Hack/270.smc","米奇狂热","smc"
"04-SFC Hack","/roms/04-SFC Hack/271.smc","秘密行动","smc"
"04-SFC Hack","/roms/04-SFC Hack/272.smc","棉花小魔女","smc"
"04-SFC Hack","/roms/04-SFC Hack/273.smc","灭火英雄","smc"
"04-SFC Hack","/roms/04-SFC Hack/274.smc","名将","smc"
"04-SFC Hack","/roms/04-SFC Hack/275.smc","摩登原始人","smc"
"04-SFC Hack","/roms/04-SFC Hack/276.smc","魔法大进击","smc"
"04-SFC Hack","/roms/04-SFC Hack/277.sfc","魔法剑","sfc"
"04-SFC Hack","/roms/04-SFC Hack/278.smc","魔法骑士雷阿斯","smc"
"04-SFC Hack","/roms/04-SFC Hack/279.smc","魔法师","smc"
"04-SFC Hack","/roms/04-SFC Hack/280.smc","魔法提琴手","smc"
"04-SFC Hack","/roms/04-SFC Hack/281.smc","魔法与剑","smc"
"04-SFC Hack","/roms/04-SFC Hack/282.smc","魔剑道1","smc"
"04-SFC Hack","/roms/04-SFC Hack/283.smc","魔剑道2","smc"
"04-SFC Hack","/roms/04-SFC Hack/284.smc","魔剑道2简化","smc"
"04-SFC Hack","/roms/04-SFC Hack/285.smc","魔界村外传 纹章篇","smc"
"04-SFC Hack","/roms/04-SFC Hack/286.smc","魔界佣兵2","smc"
"04-SFC Hack","/roms/04-SFC Hack/287.smc","魔力小马","smc"
"04-SFC Hack","/roms/04-SFC Hack/288.smc","魔神转生1","smc"
"04-SFC Hack","/roms/04-SFC Hack/289.smc","魔神转生2","smc"
"04-SFC Hack","/roms/04-SFC Hack/290.smc","魔兽大战","smc"
"04-SFC Hack","/roms/04-SFC Hack/291.smc","魔兽王","smc"
"04-SFC Hack","/roms/04-SFC Hack/292.smc","魔天传说","smc"
"04-SFC Hack","/roms/04-SFC Hack/293.smc","魔装机神","smc"
"04-SFC Hack","/roms/04-SFC Hack/294.smc","牧场物语","smc"
"04-SFC Hack","/roms/04-SFC Hack/295.smc","南国少年","smc"
"04-SFC Hack","/roms/04-SFC Hack/296.smc","女子学园社团战记","smc"
"04-SFC Hack","/roms/04-SFC Hack/297.sfc","庞克勇士","sfc"
"04-SFC Hack","/roms/04-SFC Hack/298.smc","泡泡龙","smc"
"04-SFC Hack","/roms/04-SFC Hack/299.smc","皮克急速大冒险","smc"
"04-SFC Hack","/roms/04-SFC Hack/300.smc","奇多豹野外大冒险","smc"
"04-SFC Hack","/roms/04-SFC Hack/301.smc","奇奇怪界1","smc"
"04-SFC Hack","/roms/04-SFC Hack/302.smc","奇奇怪界2","smc"
"04-SFC Hack","/roms/04-SFC Hack/303.smc","前线任务","smc"
"04-SFC Hack","/roms/04-SFC Hack/304.smc","全日本GT赛车","smc"
"04-SFC Hack","/roms/04-SFC Hack/305.smc","热血大陆","smc"
"04-SFC Hack","/roms/04-SFC Hack/306.smc","忍者龙剑传巴","smc"
"04-SFC Hack","/roms/04-SFC Hack/307.smc","忍者神龟4","smc"
"04-SFC Hack","/roms/04-SFC Hack/308.smc","忍者蛙与双截龙","smc"
"04-SFC Hack","/roms/04-SFC Hack/309.smc","忍者战士牙","smc"
"04-SFC Hack","/roms/04-SFC Hack/310.smc","如梦似幻","smc"
"04-SFC Hack","/roms/04-SFC Hack/311.sfc","塞尔达传说","sfc"
"04-SFC Hack","/roms/04-SFC Hack/312.smc","赛马大亨2","smc"
"04-SFC Hack","/roms/04-SFC Hack/313.smc","赛马英雄","smc"
"04-SFC Hack","/roms/04-SFC Hack/314.smc","三国志3","smc"
"04-SFC Hack","/roms/04-SFC Hack/315.smc","三国志4","smc"
"04-SFC Hack","/roms/04-SFC Hack/316.smc","三国志英杰传","smc"
"04-SFC Hack","/roms/04-SFC Hack/317.smc","三星幻界","smc"
"04-SFC Hack","/roms/04-SFC Hack/318.smc","沙克传说","smc"
"04-SFC Hack","/roms/04-SFC Hack/319.smc","沙漠风暴","smc"
"04-SFC Hack","/roms/04-SFC Hack/320.smc","闪电出击","smc"
"04-SFC Hack","/roms/04-SFC Hack/321.smc","闪灵悍将","smc"
"04-SFC Hack","/roms/04-SFC Hack/322.smc","赏金剑客","smc"
"04-SFC Hack","/roms/04-SFC Hack/323.smc","上海3","smc"
"04-SFC Hack","/roms/04-SFC Hack/324.smc","少年邦德","smc"
"04-SFC Hack","/roms/04-SFC Hack/325.smc","少年忍者佐助","smc"
"04-SFC Hack","/roms/04-SFC Hack/326.smc","神秘的约柜","smc"
"04-SFC Hack","/roms/04-SFC Hack/327.smc","神奇女孩","smc"
"04-SFC Hack","/roms/04-SFC Hack/328.smc","神圣纪2","smc"
"04-SFC Hack","/roms/04-SFC Hack/329.smc","神探加吉特","smc"
"04-SFC Hack","/roms/04-SFC Hack/330.smc","生化金属战机","smc"
"04-SFC Hack","/roms/04-SFC Hack/331.smc","圣诞老人大进击","smc"
"04-SFC Hack","/roms/04-SFC Hack/332.smc","圣剑传说2","smc"
"04-SFC Hack","/roms/04-SFC Hack/333.smc","圣剑传说3","smc"
"04-SFC Hack","/roms/04-SFC Hack/334.smc","圣灵珠传说2","smc"
"04-SFC Hack","/roms/04-SFC Hack/335.smc","狮子王","smc"
"04-SFC Hack","/roms/04-SFC Hack/336.smc","时空特警","smc"
"04-SFC Hack","/roms/04-SFC Hack/337.sfc","时空勇士","sfc"
"04-SFC Hack","/roms/04-SFC Hack/338.smc","实况足球2","smc"
"04-SFC Hack","/roms/04-SFC Hack/339.smc","史记英雄传","smc"
"04-SFC Hack","/roms/04-SFC Hack/340.smc","史莱姆大冒险","smc"
"04-SFC Hack","/roms/04-SFC Hack/341.smc","树帝战记","smc"
"04-SFC Hack","/roms/04-SFC Hack/342.smc","双截龙格斗","smc"
"04-SFC Hack","/roms/04-SFC Hack/343.smc","双截龙归来","smc"
"04-SFC Hack","/roms/04-SFC Hack/344.sfc","死亡游戏之电视斗士","sfc"
"04-SFC Hack","/roms/04-SFC Hack/345.smc","四国战机","smc"
"04-SFC Hack","/roms/04-SFC Hack/346.smc","四狂神传说1","smc"
"04-SFC Hack","/roms/04-SFC Hack/347.smc","四狂神传说2","smc"
"04-SFC Hack","/roms/04-SFC Hack/348.smc","松村邦洋传","smc"
"04-SFC Hack","/roms/04-SFC Hack/349.sfc","松鼠大战","sfc"
"04-SFC Hack","/roms/04-SFC Hack/350.smc","太阁立志传","smc"
"04-SFC Hack","/roms/04-SFC Hack/351.sfc","太空争霸 美版","sfc"
"04-SFC Hack","/roms/04-SFC Hack/352.smc","太空争霸 日版","smc"
"04-SFC Hack","/roms/04-SFC Hack/353.smc","唐老鸭魔法之法螺","smc"
"04-SFC Hack","/roms/04-SFC Hack/354.smc","特鲁尼克大冒险","smc"
"04-SFC Hack","/roms/04-SFC Hack/355.smc","踢克超人","smc"
"04-SFC Hack","/roms/04-SFC Hack/356.smc","提督的决断2","smc"
"04-SFC Hack","/roms/04-SFC Hack/357.sfc","天地创造","sfc"
"04-SFC Hack","/roms/04-SFC Hack/358.smc","天地无用","smc"
"04-SFC Hack","/roms/04-SFC Hack/359.smc","天龙斩","smc"
"04-SFC Hack","/roms/04-SFC Hack/360.smc","天使之诗","smc"
"04-SFC Hack","/roms/04-SFC Hack/361.smc","天使之翼3","smc"
"04-SFC Hack","/roms/04-SFC Hack/362.smc","天使之翼4","smc"
"04-SFC Hack","/roms/04-SFC Hack/363.smc","天使之翼5","smc"
"04-SFC Hack","/roms/04-SFC Hack/364.smc","条码战记战士出击","smc"
"04-SFC Hack","/roms/04-SFC Hack/365.smc","铁臂阿童木","smc"
"04-SFC Hack","/roms/04-SFC Hack/366.smc","铁钩船长","smc"
"04-SFC Hack","/roms/04-SFC Hack/367.sfc","兔八哥篮球","sfc"
"04-SFC Hack","/roms/04-SFC Hack/368.smc","兔宝宝大冒险","smc"
"04-SFC Hack","/roms/04-SFC Hack/369.smc","外星大眼小蜜蜂","smc"
"04-SFC Hack","/roms/04-SFC Hack/370.smc","外星大眼小蜜蜂强化","smc"
"04-SFC Hack","/roms/04-SFC Hack/371.smc","玩具总动员","smc"
"04-SFC Hack","/roms/04-SFC Hack/372.smc","万能麦斯","smc"
"04-SFC Hack","/roms/04-SFC Hack/373.smc","魍魉战记2","smc"
"04-SFC Hack","/roms/04-SFC Hack/374.sfc","未来骑警R2","sfc"
"04-SFC Hack","/roms/04-SFC Hack/375.smc","未来水世界","smc"
"04-SFC Hack","/roms/04-SFC Hack/376.smc","无敌铁金刚Z","smc"
"04-SFC Hack","/roms/04-SFC Hack/377.smc","无路可退","smc"
"04-SFC Hack","/roms/04-SFC Hack/378.smc","无人岛物语","smc"
"04-SFC Hack","/roms/04-SFC Hack/379.smc","邪鬼破坏弹珠台","smc"
"04-SFC Hack","/roms/04-SFC Hack/380.smc","辛普森霸子的幻想","smc"
"04-SFC Hack","/roms/04-SFC Hack/381.smc","新SD战国传大将军列传","smc"
"04-SFC Hack","/roms/04-SFC Hack/382.smc","新机动战记高达W","smc"
"04-SFC Hack","/roms/04-SFC Hack/383.smc","新热血硬派国夫的挽歌","smc"
"04-SFC Hack","/roms/04-SFC Hack/384.smc","星际之门","smc"
"04-SFC Hack","/roms/04-SFC Hack/385.sfc","修罗战士钢","sfc"
"04-SFC Hack","/roms/04-SFC Hack/386.smc","秀逗泰山","smc"
"04-SFC Hack","/roms/04-SFC Hack/387.smc","押忍空手部","smc"
"04-SFC Hack","/roms/04-SFC Hack/388.smc","押忍空手部简化","smc"
